orderId,returnId,returnDate
18588356,2289616,2019-08-29
18678005,2251568,2019-08-07
18950013,2544975,2019-12-29
18456098,2283637,2019-08-28
18523686,2231512,2019-05-11
18592385,2274000,2019-06-03
18679139,2288456,2019-07-22
18680997,2228752,2019-05-23
18594616,2289212,2019-07-05
18679798,2251724,2019-08-09
18683100,2288569,2019-06-20
18810825,2327400,2019-08-03
18598559,2289646,2019-08-06
18631316,2268200,2019-10-27
18632195,2249104,2019-06-22
18693002,2228385,2019-06-10
18809904,2328135,2019-07-30
18951498,2545798,2020-01-12
18596071,2289342,2019-07-15
18801655,2327306,2019-11-25
18492767,2269365,2019-10-24
18678789,2252155,2019-05-28
18684531,2289464,2019-08-27
18800960,2281378,2019-09-04
18860352,2316955,2019-10-21
18492066,2238340,2019-07-03
18594745,2289819,2019-10-01
18633229,2248601,2019-08-06
18700250,2274270,2019-10-11
18951963,2545109,2019-11-07
18462639,2283288,2019-07-06
18687976,2289008,2019-06-04
18759062,2269910,2019-09-09
18798254,2243069,2019-05-31
19030992,2303952,2019-11-20
18412057,2231873,2019-06-06
18459923,2283670,2019-10-25
18610616,2224011,2019-06-06
18934145,2265136,2019-09-16
19039322,2319761,2019-07-08
18461642,2284057,2019-06-30
18466312,2240650,2019-05-16
18498660,2269331,2019-07-22
18593770,2274418,2019-07-03
18634763,2287047,2019-05-29
18686363,2252569,2019-08-17
18726060,2298098,2019-08-20
18769434,2260594,2019-06-18
18995943,2247998,2019-09-28
18995233,2248183,2019-06-17
18461763,2284163,2019-05-23
18520046,2246337,2019-08-17
18614476,2258585,2019-08-11
18682083,2288916,2019-07-03
18804193,2242568,2019-10-04
18977462,2271175,2019-06-22
19028046,2303398,2019-06-21
19042292,2319815,2019-10-16
18503098,2268626,2019-08-01
18537847,2290048,2019-10-23
18590565,2273711,2019-10-05
18686190,2252458,2019-08-07
18683861,2288447,2019-09-10
18770674,2261058,2019-08-17
19040908,2319158,2019-08-01
18456879,2283789,2019-07-08
18688494,2288851,2019-06-03
18690756,2228029,2019-08-21
18944641,2265930,2019-09-27
18460720,2283924,2019-08-11
18499710,2269511,2019-09-02
18677760,2252193,2019-07-24
18687497,2288286,2019-05-25
19037853,2319203,2019-06-29
19074638,2335600,2019-10-19
19193736,2310956,2019-08-26
19202084,2367259,2019-07-10
19489166,2791216,2020-02-19
19564025,2304756,2019-09-21
19571963,2345591,2019-08-02
19072390,2334991,2019-09-16
19132936,2371597,2019-12-20
19193869,2311132,2019-06-07
19275496,2265941,2019-08-16
19347473,2327430,2019-08-19
19353603,2328037,2019-10-08
19376686,2300625,2019-10-22
19581226,2346211,2019-10-09
19686087,2378153,2019-09-13
19077607,2334818,2019-12-05
19194991,2310265,2019-06-29
19202359,2368058,2019-10-08
19492588,2792263,2020-03-05
19519469,2311278,2019-07-11
19583362,2346322,2019-08-06
19610132,2329563,2019-08-13
19681604,2378687,2019-11-24
19049157,2248040,2019-09-16
19075579,2334728,2019-08-15
19121722,2489487,2019-10-09
19127688,2370773,2019-08-11
19277448,2266123,2019-08-07
19345279,2328307,2019-08-21
19346091,2328244,2019-06-30
19373468,2300378,2019-10-25
19427797,2339735,2019-12-07
19583472,2346619,2019-11-20
19605010,2329204,2019-09-08
19692821,2378735,2019-12-13
19706790,2337978,2019-08-26
19092397,2251549,2019-06-27
19202764,2367817,2019-12-23
19275484,2265461,2019-10-02
19373658,2333906,2019-10-11
19391664,2321724,2019-09-02
19514967,2311795,2019-07-18
19683313,2378576,2019-10-01
19706811,2338578,2019-11-15
19068742,2335474,2019-07-04
19083260,2363421,2019-08-17
19195427,2310504,2019-08-06
19379156,2300912,2019-10-21
19499475,2280250,2019-08-11
19574678,2346221,2019-11-07
19075971,2334690,2019-11-18
19194304,2310501,2019-07-11
19308908,2292394,2019-10-02
19373566,2300444,2019-11-20
19506640,2279961,2019-07-31
19579499,2346200,2019-12-06
19711179,2337874,2019-08-03
19074407,2335184,2019-07-11
19197683,2311106,2019-07-09
19198758,2368011,2019-07-04
19205660,2396009,2019-10-12
19295226,2797479,2020-03-30
19374379,2300492,2019-05-28
19516180,2310871,2019-07-19
19581949,2346701,2019-07-28
19605015,2329150,2019-09-21
19704324,2337724,2019-07-30
19035996,2320324,2019-07-30
19195529,2367787,2019-08-06
19240153,2307062,2019-08-06
19250057,2315241,2019-06-09
19283650,2289622,2019-06-22
19457228,2304884,2019-11-18
19524222,2311533,2019-11-17
19549693,2859138,2020-02-15
19692584,2378102,2019-10-15
19716770,2344145,2019-10-06
19726455,2423989,2019-10-12
19129551,2489479,2019-10-11
19273944,2288912,2019-11-05
19348006,2328428,2019-06-22
19370405,2333970,2019-07-21
19416915,2296124,2019-10-14
19480903,2280628,2019-09-03
19046090,2319853,2019-07-14
19118193,2288701,2019-10-31
19203575,2368087,2019-10-21
19237348,2307237,2019-11-12
19279714,2289484,2019-10-24
19518555,2311429,2019-08-11
19707598,2344113,2019-08-12
19728306,2423968,2019-11-24
19731056,2350367,2019-06-26
19037867,2319442,2019-10-29
19276484,2288866,2019-07-06
19344272,2328080,2019-10-31
19417556,2295468,2019-06-06
19568609,2341159,2019-10-26
19609637,2330507,2019-09-11
19618432,2354541,2019-07-18
19726739,2425145,2020-01-18
19162557,2260420,2019-05-28
19282583,2288950,2019-06-05
19352627,2327867,2019-09-20
19375985,2334058,2019-11-30
19413004,2295353,2019-07-02
19441088,2296834,2019-09-18
19541364,2859634,2020-02-21
19568876,2340735,2019-10-16
19732986,2350166,2019-12-10
19125307,2489341,2019-12-26
19199132,2367543,2019-09-02
19285493,2288644,2019-10-10
19518747,2311702,2019-09-24
19721470,2425035,2019-09-22
19739964,2350191,2019-07-20
19274186,2288917,2019-06-06
19282656,2288714,2019-10-13
19342903,2328001,2019-09-20
19365827,2333631,2019-06-22
19368842,2333188,2019-11-05
19417609,2295627,2019-06-23
19456657,2305519,2019-09-22
19563875,2341420,2019-10-04
19579719,2346543,2019-10-25
19237412,2307202,2019-11-19
19281818,2289821,2019-08-12
19450888,2297249,2019-07-20
19448570,2305360,2019-08-23
19724082,2424006,2019-11-15
19704926,2338929,2019-09-02
19715943,2360537,2019-10-17
19840845,2296813,2019-10-08
19900687,2397919,2019-11-16
19929182,2934195,2020-04-25
19927428,2520907,2019-12-08
19927640,2520901,2019-09-20
19937378,2344278,2019-11-27
20035256,2362143,2019-07-27
20080883,2335906,2019-08-21
20102697,2567016,2020-03-24
19704393,2338811,2019-08-11
19789600,2291291,2019-06-23
19824780,2348647,2019-10-23
19901509,2398348,2019-09-03
19938058,2934346,2020-06-15
19938544,2521171,2019-10-03
19931377,2520328,2019-10-30
20036964,2361391,2019-09-18
20146243,2317903,2019-06-14
20368137,2424519,2020-01-05
19712098,2338254,2019-07-13
19900868,2398148,2019-11-11
19935381,2933907,2020-07-22
19928649,2520919,2020-02-04
20032791,2361166,2019-11-19
20376233,2343752,2019-09-07
19714261,2360599,2019-07-23
19832434,2297603,2019-07-29
19928418,2933667,2020-08-22
19927187,2520586,2019-10-30
19938958,2521285,2020-02-13
19942801,2344464,2019-11-06
20080596,2335407,2019-11-08
20092644,2385773,2019-10-15
20091653,2566482,2020-01-02
20181622,2322827,2019-09-25
20340384,2383791,2019-08-11
19820722,2349349,2019-07-13
19929716,2933190,2020-03-15
19938050,2521223,2019-09-18
19933751,2520201,2020-02-02
19942312,2343878,2019-10-23
19986141,2345042,2019-10-13
20069430,2335945,2019-11-08
20094705,2566819,2019-12-06
20262163,2359950,2019-08-08
19900424,2398957,2019-11-04
19928791,2933884,2020-07-01
19931080,2521378,2020-01-04
20031915,2361898,2019-08-10
20372401,2344241,2019-10-04
20418100,2353880,2019-11-18
19906544,2397812,2020-01-09
19926706,2933399,2020-05-21
19934442,2520516,2020-01-23
20078146,2357393,2019-09-09
20264191,2358826,2019-07-26
20371320,2424650,2019-09-28
20372221,2344113,2019-10-23
19928706,2933906,2020-05-27
19934387,2520737,2019-09-26
19934490,2343743,2019-09-18
20069982,2336322,2019-09-25
20101103,2566164,2020-02-24
20256699,2359309,2019-08-20
20351705,2383593,2019-09-19
20357884,2389204,2019-10-24
19787414,2317361,2019-09-23
19834883,2329796,2019-09-07
20117793,2357740,2019-09-17
20136484,2374280,2019-12-25
20437617,2408772,2019-08-28
19822247,2343382,2019-12-13
19903722,2454542,2019-12-18
19911164,2318076,2019-08-13
19942585,2343556,2019-09-03
19985614,2345517,2019-08-31
20121544,2356855,2019-12-08
20131005,2374446,2019-10-16
20241510,2323145,2019-11-28
20439021,2409334,2020-01-14
20092400,2386117,2019-07-13
20143683,2559477,2019-12-01
20239866,2323195,2019-11-05
20361676,2424165,2019-08-26
20433729,2408510,2019-10-03
20443429,2377675,2019-10-09
19826357,2315646,2019-09-04
19832223,2330433,2019-07-13
20095505,2385219,2019-12-26
20125022,2357342,2019-08-09
20184906,2323210,2019-07-19
19831158,2343193,2019-07-06
19825664,2329744,2019-09-25
19912028,2454839,2019-11-15
19940987,2343770,2019-11-22
20121873,2357634,2019-10-28
20131464,2374271,2019-11-26
20180358,2323402,2019-08-02
20186251,2426774,2019-08-11
20243465,2323060,2019-07-27
20432661,2408469,2019-10-05
20453109,2377749,2019-09-20
19801868,2347241,2019-09-22
19816831,2321668,2019-10-07
20008054,2310749,2019-08-10
20179760,2323611,2019-11-08
20364962,2424966,2019-12-03
20432941,2409274,2019-08-29
19835644,2330336,2019-09-08
19838381,2433893,2019-08-08
20096322,2385843,2019-09-21
20117301,2357226,2019-09-07
20174712,2323153,2019-07-18
20415795,2352967,2019-10-24
19831450,2330021,2019-08-10
19829763,2433407,2019-09-20
20093157,2385040,2019-10-05
20125604,2357529,2019-11-06
20202145,2362741,2019-09-14
20208070,2501006,2019-10-06
20224276,2325948,2019-06-15
20245404,2322766,2019-09-01
20439070,2408519,2019-09-22
20441389,2475466,2019-09-01
20500473,2408824,2019-10-29
20515120,2336538,2019-08-17
20577040,2409214,2019-08-06
20664057,2383313,2020-01-04
20712510,2416196,2019-10-03
20759717,2425563,2019-10-24
20977111,2476535,2020-02-09
21046458,2402978,2019-09-15
21060818,2372876,2019-08-28
21117986,2452643,2019-11-17
20458093,2387839,2019-11-30
20571747,2410291,2019-11-16
20608338,2384971,2019-12-30
21114827,2451744,2019-10-28
20502261,2409229,2020-01-07
20522139,2399444,2019-09-04
20573807,2409179,2020-01-02
20566090,2410050,2019-08-02
20617682,2389341,2019-11-10
20622299,2401435,2019-09-24
20668021,2382771,2019-12-22
20717010,2416540,2019-12-09
20748129,2426433,2019-12-26
20975628,2476469,2020-01-06
21041054,2401725,2020-01-01
21065680,2372693,2019-07-30
21120057,2452738,2019-08-24
20439631,2408441,2019-10-05
20526575,2399108,2019-09-14
20571869,2410378,2019-11-01
20600405,2384370,2019-07-16
20663002,2383009,2019-12-11
20682255,2383236,2019-09-26
20896684,2430459,2020-01-11
21119204,2452823,2019-09-03
20502153,2409318,2019-07-24
20525478,2399151,2019-07-19
20550959,2395631,2019-10-06
20570281,2410141,2019-11-15
20604467,2384477,2019-10-28
20670301,2382994,2019-08-05
20906229,2430133,2019-12-06
20901609,2447262,2019-11-06
20985317,2476666,2020-01-24
21066713,2371842,2019-10-04
21117201,2452637,2020-01-23
21132383,2407671,2019-10-29
20506640,2409435,2019-08-31
20568259,2409868,2019-09-21
20606596,2384792,2019-10-20
20664238,2382924,2019-08-12
20753388,2426113,2019-10-26
20805170,2382378,2019-12-07
20863494,2395760,2020-01-07
20983824,2475802,2019-09-16
20989574,2394578,2019-08-22
20445594,2475301,2020-01-03
20501771,2409245,2020-01-01
20575175,2410037,2019-09-29
20605662,2383866,2019-08-14
20658798,2383844,2019-07-11
20740615,2395411,2019-11-30
20750452,2425586,2019-11-28
20864665,2396441,2019-10-24
20976060,2475854,2019-10-13
21035018,2421227,2020-01-02
20573589,2410227,2019-07-29
20609743,2384919,2019-07-24
20690125,2383773,2019-10-07
20863013,2392765,2019-12-24
20983411,2387941,2019-12-08
20989694,2394145,2019-12-28
21122923,2452835,2019-10-30
21150791,2408015,2020-01-17
20598336,2384778,2019-10-16
20604009,2364696,2019-10-29
20806935,2382978,2019-12-18
20819779,2420413,2020-01-16
20837239,2386579,2019-08-17
20906079,2398564,2019-08-24
20915630,2463051,2019-10-28
20949727,2368012,2019-08-19
21113273,2420922,2019-08-08
20715701,2416608,2020-01-10
20807505,2382510,2019-10-13
20808009,2382243,2019-09-08
20812208,2420227,2019-11-09
20816400,2420960,2019-10-17
20889900,2362487,2019-10-15
20897485,2414083,2019-10-03
20951799,2367960,2019-08-22
20949135,2850867,2020-04-12
20982579,2372080,2019-08-09
21012479,2425715,2019-09-21
21121986,2407569,2019-12-26
21169835,2500086,2019-11-22
20509607,2409361,2019-08-01
20610581,2384627,2019-10-10
20809195,2382337,2019-09-02
20803194,2382430,2019-09-28
20816807,2420956,2019-09-14
20819619,2420697,2019-10-04
20885079,2395871,2019-08-07
20903764,2429750,2019-10-05
20945064,2367984,2019-09-02
20944140,2367791,2019-08-23
20951043,2850207,2020-06-29
21113319,2420877,2019-10-08
21169137,2499741,2019-10-05
20451472,2377889,2019-11-27
20717865,2415813,2020-01-01
20803183,2382116,2019-12-30
20804287,2382688,2019-10-30
20815923,2420500,2019-11-15
20820447,2420666,2020-01-12
20898876,2429828,2019-12-23
20947979,2367722,2019-12-15
20953843,2368055,2019-11-14
20949458,2849704,2020-07-16
21108690,2420075,2019-11-09
21111545,2568030,2019-11-01
21175166,2499433,2019-12-04
21178550,2500093,2020-01-17
20609982,2364372,2019-09-12
20699471,2368968,2019-12-11
20699969,2352243,2019-07-28
20711278,2415800,2019-10-22
20772663,2386549,2019-08-17
20806149,2382911,2019-10-08
20810191,2383062,2020-01-02
20816387,2420764,2019-10-07
20813048,2420506,2019-11-03
20945815,2368460,2019-11-29
20951725,2850183,2020-03-11
20989525,2574121,2019-11-19
21003815,2425225,2019-09-01
21112383,2568091,2020-03-26
21177476,2499805,2019-09-24
20599142,2384002,2019-07-28
20599450,2363742,2019-12-06
20636077,2365908,2019-07-11
20808038,2382214,2019-12-24
20814574,2420714,2019-11-05
20841526,2387110,2019-12-31
20922451,2405971,2019-08-20
20945271,2367271,2019-09-04
21178071,2499046,2020-01-19
21180244,2400147,2019-09-13
20456515,2407594,2019-07-29
20464574,2363592,2019-09-23
20607567,2384800,2019-07-18
20606784,2364236,2019-10-10
20799486,2382090,2019-12-13
20808639,2382791,2019-08-04
20816175,2420671,2020-01-18
20953563,2367551,2019-08-29
21114990,2420371,2019-08-21
21177809,2499467,2020-01-10
20602602,2384178,2019-07-17
20610084,2364446,2019-11-09
20698546,2382332,2019-07-25
20801273,2382128,2019-10-07
20822296,2420551,2019-12-21
20950036,2368286,2019-07-28
21105723,2420914,2019-12-31
21169496,2498988,2019-11-20
21299327,2541702,2020-02-21
21346789,2452346,2019-12-18
21560496,2474488,2019-12-30
21613920,2440131,2019-08-09
21615887,2469376,2019-10-08
21616488,2469108,2020-01-30
21714130,2446778,2019-08-21
21174949,2498985,2019-11-02
21350594,2453369,2020-01-06
21397566,2465947,2019-08-31
21558429,2483330,2020-02-08
21560189,2474952,2020-01-01
21611407,2468469,2019-10-19
21616516,2468596,2019-10-29
21717435,2446125,2020-02-03
21743996,2493316,2020-01-31
21801388,2509582,2019-10-29
21225909,2445831,2020-01-31
21231178,2473234,2019-11-23
21235999,2426181,2019-10-18
21309645,2430126,2019-11-06
21332847,2473513,2019-11-26
21354562,2453232,2019-12-06
21462071,2588531,2020-04-09
21564831,2474170,2019-12-09
21617409,2468542,2019-12-25
21691273,2455568,2019-09-04
21714692,2446735,2019-11-18
21183353,2400078,2020-01-13
21233631,2472520,2019-12-17
21304827,2429958,2019-08-05
21451319,2587942,2019-11-18
21458717,2458618,2019-12-13
21563845,2474936,2019-10-21
21620475,2468513,2020-01-12
21689564,2455963,2019-10-17
21711124,2446080,2019-09-06
21792603,2491259,2019-12-18
21172089,2499767,2019-10-18
21343535,2452965,2019-11-02
21451698,2587939,2019-11-17
21557943,2482996,2019-09-19
21614062,2468571,2019-11-03
21619603,2468811,2020-02-03
21639335,2414828,2019-12-31
21684694,2465087,2019-08-17
21801207,2508493,2020-03-03
21898861,2462738,2019-11-21
21903075,2565192,2020-03-25
21151544,2408107,2019-10-01
21165116,2388946,2019-11-29
21231415,2472491,2019-12-22
21309573,2429158,2019-12-25
21460954,2588499,2020-04-01
21565130,2474877,2019-09-09
21608017,2440328,2019-10-04
21620553,2468485,2019-11-21
21615229,2468607,2019-10-08
21684766,2455571,2019-12-02
21811426,2508982,2019-10-25
21170066,2388083,2019-12-13
21227333,2472819,2019-09-08
21302208,2428982,2019-12-06
21451194,2587528,2019-12-08
21567790,2474063,2019-09-10
21588744,2462476,2020-01-30
21604850,2440507,2019-08-26
21638258,2414068,2019-09-17
21691559,2490322,2019-09-24
21685201,2456294,2019-12-15
21803906,2509177,2019-12-15
21176235,2499696,2020-01-30
21205397,2408240,2019-10-15
21309167,2429202,2019-12-22
21343582,2452622,2019-11-07
21547564,2483940,2019-09-14
21581596,2441714,2020-01-15
21610953,2468957,2020-02-05
21608794,2469359,2020-01-16
21646461,2414709,2019-12-19
21683043,2465483,2019-11-26
21718828,2446050,2019-11-21
21806703,2509670,2019-12-06
21900445,2462757,2019-10-10
21218292,2455756,2020-01-18
21256688,2465665,2019-10-12
21277027,2387821,2019-09-11
21409252,2425165,2019-11-09
21883770,2510111,2019-09-26
21228226,2456711,2019-11-04
21254508,2466043,2020-01-10
21270251,2431528,2019-10-18
21513058,2482297,2020-02-12
21520475,2489256,2019-09-01
21219415,2456556,2020-01-30
21220680,2456246,2019-12-19
21249368,2466391,2020-01-09
21254998,2466114,2019-12-24
21518616,2489549,2019-12-27
21584047,2441637,2019-10-31
21730327,2422594,2019-11-12
21885168,2509908,2019-10-17
21177222,2499180,2019-12-31
21217993,2455744,2019-09-22
21232812,2569697,2019-11-26
21416972,2425684,2020-01-06
21461819,2518333,2019-12-21
21651284,2469656,2019-08-30
21684716,2490567,2019-10-11
21793549,2491273,2020-01-25
21225929,2456604,2019-08-22
21378915,2415778,2019-11-18
21413084,2434296,2019-08-09
21453906,2397981,2019-10-29
21463404,2519303,2019-12-02
21517670,2489347,2019-11-16
21748234,2477452,2019-09-03
21796059,2491966,2020-01-18
21229557,2456628,2019-08-27
21454416,2587599,2020-03-27
21452335,2519109,2019-11-06
21516612,2488800,2019-11-26
21614957,2468144,2019-08-31
21791848,2492025,2019-11-03
21227001,2455843,2019-09-25
21453060,2518824,2019-10-01
21512992,2489253,2020-02-04
21685016,2455192,2020-01-05
21888711,2509889,2019-12-18
21222411,2456857,2019-08-14
21406440,2425152,2019-09-11
21451427,2398158,2019-12-24
21456199,2518419,2019-12-27
21737617,2476829,2019-12-27
21760536,2567360,2020-01-18
21786501,2491439,2019-09-28
21970523,2563526,2019-12-17
22172625,2484755,2019-09-14
22319270,2560833,2020-03-07
22321982,2498592,2019-12-05
22375344,2477394,2019-11-24
22385193,2513098,2020-02-25
22403747,2515098,2020-02-04
22418535,2494536,2019-09-26
22494453,2555371,2019-12-10
22508258,2520630,2019-10-16
22553937,2492768,2020-01-02
22554240,2493018,2019-12-26
22152833,2568412,2019-12-06
22170931,2485529,2019-09-04
22223098,2558911,2020-01-25
22388820,2503171,2019-10-04
22393346,2514781,2020-02-20
22415127,2594702,2019-11-18
22505365,2521465,2019-10-21
22508701,2563886,2020-01-29
22546337,2493435,2019-11-10
22546364,2493280,2020-02-22
22548960,2496571,2020-02-03
22569469,2523902,2020-01-06
22614931,2541889,2020-02-13
21899402,2462470,2019-09-08
21969999,2562957,2020-01-09
22098453,2454792,2019-09-16
22168980,2484581,2019-08-28
22168462,2485256,2019-12-12
22246214,2520502,2019-11-19
22254550,2463502,2019-11-28
22325611,2560551,2019-10-06
22403256,2514882,2019-11-04
22404895,2520746,2020-01-07
22423379,2495015,2019-11-11
22437401,2487668,2019-11-11
22485450,2556206,2019-11-04
22512306,2521351,2020-02-29
22504681,2521381,2019-09-21
22547240,2493282,2019-11-08
22544660,2492896,2019-12-25
21967915,2563389,2020-03-27
21977728,2487156,2019-08-31
22094197,2454328,2019-11-22
22142746,2569031,2020-03-12
22178497,2484646,2020-02-05
22386292,2503435,2019-11-04
22404358,2515017,2019-10-05
22421533,2594818,2019-11-14
22506369,2521839,2019-12-01
22554368,2492943,2019-11-03
22544237,2492971,2020-01-09
22553614,2495969,2019-09-11
22596422,2565797,2019-10-05
21978505,2487633,2019-10-14
22087833,2454633,2020-01-03
22150886,2569518,2019-11-13
22164403,2502318,2019-12-26
22175526,2485515,2019-10-08
22393645,2514998,2020-02-06
22410563,2595012,2020-02-25
22491224,2555714,2019-10-17
22513564,2520886,2019-10-18
22553873,2493351,2019-11-05
22546633,2493367,2020-02-18
22549231,2496290,2019-08-31
21967531,2563885,2019-11-19
22143197,2568585,2020-01-15
22171958,2484986,2019-10-17
22227551,2516239,2019-11-03
22367309,2508579,2019-10-03
22429513,2487181,2019-12-17
22437441,2527212,2019-11-09
22472156,2521289,2019-12-01
22486483,2555095,2019-12-02
22510788,2521297,2020-01-21
22512171,2520700,2019-09-20
22550895,2493769,2020-01-13
22547437,2493455,2019-12-31
21964804,2563606,2019-11-07
22146495,2568596,2019-12-11
22168236,2485427,2020-01-18
22310746,2506712,2019-11-03
22391804,2503104,2019-12-30
22411991,2594795,2019-12-01
22548342,2493764,2020-02-17
22548992,2492990,2019-09-06
22555246,2492630,2019-09-03
22545351,2495715,2019-10-03
22616392,2541124,2019-10-06
21963016,2459880,2020-01-29
21969874,2563047,2020-02-18
22178405,2484844,2019-12-16
22424095,2494801,2019-12-15
22468101,2534206,2019-10-31
22485165,2555988,2019-11-06
22492106,2495908,2020-01-03
22511533,2521401,2020-02-29
22502363,2521322,2020-02-05
22506736,2520893,2020-02-18
22549172,2493680,2019-10-17
22550721,2493457,2019-09-15
22545516,2493508,2020-02-13
22564613,2523912,2019-10-25
22654743,2548903,2020-01-18
21978183,2619747,2019-11-09
22010807,2649555,2019-12-28
22060325,2527875,2019-11-13
22149585,2569398,2020-02-23
22142434,2568491,2020-03-22
22411060,2594983,2019-12-23
22495705,2556022,2020-03-15
22489800,2555248,2020-01-26
22504177,2557113,2019-12-20
22522467,2531183,2019-11-12
22540050,2497184,2019-11-24
22546839,2492679,2019-09-06
22554662,2492959,2019-12-02
22546741,2492842,2020-01-04
22553774,2496148,2020-02-12
22556452,2495401,2019-12-24
22586373,2574667,2019-11-03
22000414,2492989,2020-01-22
22059298,2528377,2020-02-01
22079462,2607252,2019-12-10
22148644,2568884,2020-01-24
22202219,2528149,2020-02-27
22202283,2504705,2019-09-20
22487996,2556108,2019-10-15
22495376,2556029,2020-01-03
22550468,2496956,2019-09-12
22555569,2493657,2019-09-21
22551261,2492736,2019-12-28
22554400,2495793,2019-09-04
22589470,2574105,2019-11-27
21938352,2485573,2019-09-07
21940153,2610930,2019-11-16
21979003,2620747,2019-12-11
22051684,2527720,2020-01-29
22059354,2604636,2020-03-17
22076579,2607256,2020-02-25
22153012,2568703,2019-12-04
22152071,2568475,2020-01-08
22151059,2498905,2019-11-08
22161889,2588427,2019-10-27
22376837,2696379,2019-12-31
22409154,2595531,2019-12-10
22430557,2510778,2019-11-01
22486003,2555071,2020-02-08
22486154,2555117,2020-03-01
22545935,2497129,2019-11-29
22550230,2492539,2019-12-11
22549520,2493408,2020-02-03
22554177,2496469,2019-09-09
22604692,2516057,2020-01-02
21986952,2620633,2020-04-13
22056046,2528181,2019-11-30
22081813,2607285,2020-03-08
22144804,2568842,2020-03-22
22145996,2568643,2020-01-01
22158103,2498716,2020-01-27
22163720,2588359,2019-11-13
22403723,2529959,2019-11-23
22419283,2595950,2020-03-26
22424726,2510962,2020-02-12
22494958,2556013,2020-01-05
22490082,2555269,2020-01-01
22548997,2493570,2019-09-24
22545407,2493275,2019-12-28
22546772,2496573,2020-01-07
21931282,2485467,2019-09-06
22053071,2528368,2020-03-05
22103066,2463030,2020-02-12
22148924,2569409,2020-01-30
22168639,2588299,2020-04-04
22492993,2555423,2020-01-22
22491814,2555159,2020-02-06
22547491,2496984,2020-02-08
22545360,2493248,2019-09-07
22548144,2493702,2020-02-02
22551377,2496143,2019-12-28
21978481,2619871,2020-02-01
22003991,2493544,2019-10-20
22145935,2568927,2020-03-24
22145872,2568897,2019-11-07
22155844,2461058,2019-12-14
22416694,2595081,2020-02-16
22443841,2601420,2020-02-22
22496096,2555214,2020-01-21
22489267,2556215,2019-10-26
22521586,2531729,2019-10-11
22543288,2497750,2019-10-10
22556507,2492517,2019-12-07
22556073,2493653,2019-11-22
22554858,2492824,2019-10-29
22546196,2496138,2019-12-19
22552126,2495339,2019-12-24
22587346,2574246,2019-10-16
21998006,2492755,2020-02-10
22056244,2527861,2020-01-07
22059788,2527628,2020-02-29
22143329,2568949,2019-12-15
22150279,2568994,2020-01-25
22158395,2460730,2019-09-21
22415496,2595859,2020-02-29
22493329,2555454,2020-01-13
22492292,2555104,2019-12-05
22547560,2496892,2020-01-11
22556133,2493536,2019-11-24
22551205,2492600,2019-09-28
22554362,2493302,2020-02-13
22549055,2496453,2019-10-19
22547425,2496172,2019-11-12
22589676,2574283,2020-04-02
21980032,2620008,2019-11-25
22058786,2527418,2019-10-06
22151950,2568855,2020-02-06
22149648,2569353,2019-12-07
22420627,2595531,2019-11-17
22495005,2556064,2020-02-15
22489325,2555850,2019-10-19
22544268,2497144,2019-12-02
22547887,2492519,2020-01-20
22546057,2493321,2019-12-08
22544232,2492925,2019-09-08
22555452,2496192,2020-02-06
22546219,2495335,2019-11-25
22583477,2574371,2020-01-19
22783824,2557194,2019-10-18
22793146,2667855,2020-01-26
22790407,2667707,2019-11-27
22827368,2539139,2019-10-18
22826378,2539160,2020-01-13
22859621,2510704,2019-11-26
22916620,2525932,2020-01-07
22957333,2606519,2019-11-26
23008673,2570033,2020-03-14
23087225,2519489,2019-10-27
23138118,2541592,2020-02-10
23149129,2709227,2020-01-02
23225958,2562560,2019-10-05
23234622,2583738,2019-12-10
23282655,2653684,2020-01-06
23332117,2570600,2019-12-07
22650639,2548731,2019-11-08
22702524,2498016,2019-11-20
22723878,2541442,2020-02-29
22714556,2568132,2019-10-29
22726194,2522433,2019-11-11
22792084,2668256,2019-11-20
22792221,2546404,2019-10-11
22828418,2538869,2019-10-15
22855623,2507761,2019-12-10
22875680,2533386,2019-12-29
23062428,2587309,2019-11-04
23150982,2708449,2020-02-13
23152013,2708749,2020-01-11
23155593,2767271,2020-03-07
22722417,2540991,2019-11-11
22780293,2533203,2019-12-30
22793559,2667523,2019-11-29
22790363,2668515,2020-04-03
22789526,2545385,2019-11-25
22830178,2539452,2019-10-11
22825823,2539138,2019-12-11
22857543,2511076,2019-10-06
22917570,2526630,2020-03-10
23056287,2587840,2019-12-19
23148046,2708425,2020-05-11
23357755,2538593,2019-09-30
22704465,2498671,2019-12-29
22723559,2540989,2020-01-18
22716682,2522722,2019-10-22
22796325,2667985,2019-12-05
22792063,2546437,2020-03-01
22836699,2538831,2019-12-04
22980525,2513455,2019-10-09
22997007,2569691,2019-12-21
23063784,2587408,2020-02-09
23146463,2708858,2020-02-02
23159619,2766887,2020-01-28
23361003,2538128,2019-09-24
22724404,2523345,2019-11-04
22796346,2668517,2020-01-20
22788589,2668093,2020-04-29
22788392,2545861,2019-10-13
22865989,2510972,2019-12-30
22912704,2525831,2019-11-14
22951429,2607225,2020-01-04
23002781,2526197,2019-10-01
23002815,2569005,2019-10-31
23060465,2577067,2019-10-14
23149745,2709356,2020-05-18
23192002,2544443,2020-01-10
23234262,2583986,2020-03-14
23286944,2653954,2020-01-19
22712388,2541348,2020-02-25
22720063,2567385,2020-03-09
22717004,2523039,2019-11-17
