order_id,created_date,status_id,quantity,order_conv_sum
4554853,2017-04-12,81.0,13,136.55998087912567
329435,2013-10-10,81.0,3,475.0058653319778
21640259,2019-10-03,81.0,6,310.73
21445518,2019-07-19,81.0,1,344.13
34621587,2020-10-25,14.0,2,162.97
29627633,2020-08-05,14.0,1,153.69
42156435,2021-03-07,14.0,1,272.67
38710362,2020-12-12,14.0,1,269.68
24881569,2020-01-01,81.0,4,223.0
24586501,2020-04-12,14.0,2,340.19
44999163,2021-04-12,81.0,9,598.95
37120224,2020-10-17,81.0,7,170.57999999999998
31655425,2020-07-21,81.0,1,359.61
25593331,2020-01-23,81.0,1,207.6940384476924
30610055,2020-10-21,13.0,1,293.38
17208447,2019-07-31,65.0,1,123.23
23480536,2019-10-28,14.0,2,116.41
29448436,2020-05-22,13.0,2,213.39
48420602,2021-05-30,81.0,1,271.43
15711717,2018-12-20,81.0,1,431.8
20109029,2019-11-18,14.0,5,213.55
18626129,2019-05-20,81.0,3,54.2
50171581,2021-09-04,14.0,2,253.8
6443928,2018-01-22,13.0,1,374.28
5506490,2017-05-30,14.0,1,137.5045693905174
34207575,2020-10-16,14.0,1,307.78999999999996
27474055,2020-04-13,14.0,2,139.57
11126084,2018-10-10,65.0,2,288.0571287860133
46305669,2021-05-11,13.0,1,84.09
17976508,2019-08-08,81.0,5,155.66
2428535,2016-05-18,81.0,1,249.8942391439592
44193622,2021-07-24,14.0,1,22.545033062248233
12900866,2019-02-12,14.0,2,399.23
9661033,2018-03-05,81.0,2,243.26
13293693,2018-12-06,81.0,2,93.25
21729575,2019-12-02,81.0,1,206.50594778615678
4509611,2017-07-24,14.0,2,115.91048992851577
49069312,2021-08-30,81.0,2,295.22
5449034,2017-09-24,81.0,2,124.44508169050894
5639958,2017-10-10,14.0,3,490.27
49002016,2021-11-10,14.0,1,78.96000000000001
3152048,2016-09-12,14.0,6,340.94
8763220,2018-01-15,81.0,5,351.89
15918926,2019-05-26,65.0,1,266.8816839246308
20248030,2019-08-03,14.0,4,382.26
33045455,2020-08-05,81.0,3,341.54
29139323,2020-06-28,14.0,4,319.62
34002452,2020-12-02,14.0,11,399.15
3348076,2016-11-12,14.0,1,65.85
25789418,2019-12-18,14.0,1,272.17
191562,2013-04-23,14.0,1,225.93
24020008,2020-03-21,14.0,3,77.83758586418287
45578581,2021-09-09,14.0,1,243.34
24744493,2020-04-22,14.0,5,101.27804162322869
611532,2014-10-02,14.0,1,300.9
7874452,2018-03-24,65.0,2,84.48
6718270,2017-12-05,14.0,1,438.59000000000003
38078257,2020-12-20,81.0,1,380.68
5721156,2017-11-18,14.0,14,191.22650306748466
30473202,2020-06-30,14.0,1,375.77
48119441,2021-09-16,14.0,4,222.97956042076459
48681587,2021-11-12,14.0,7,151.57
39709609,2021-04-27,14.0,2,143.9987102158492
3335467,2016-10-30,14.0,6,146.59
31569788,2020-05-21,14.0,1,53.99317839583447
26832328,2020-04-02,81.0,10,336.28999999999996
21722947,2019-08-13,81.0,4,254.5755738809095
633428,2014-06-20,81.0,1,111.93
23822499,2019-12-13,14.0,3,264.81
26390980,2020-01-11,81.0,1,186.34216177523265
27535661,2020-07-20,65.0,1,360.66
16918281,2019-06-23,14.0,2,76.43
33680368,2020-11-07,81.0,7,270.24
31760929,2020-10-22,14.0,2,288.08
10890101,2018-05-30,81.0,1,51.07
485575,2014-07-08,81.0,4,259.7956278714516
41503830,2021-04-01,14.0,4,315.53117397319085
43304075,2021-05-05,14.0,1,323.23
42669654,2021-04-15,14.0,6,380.75
46369869,2021-08-13,14.0,5,373.43
15579198,2019-04-26,65.0,1,54.263093216761575
28712109,2020-08-25,14.0,4,174.96682958914053
28825088,2020-05-11,81.0,4,463.65
32378115,2020-09-22,14.0,7,468.49
14504424,2018-12-12,14.0,7,433.32
2875116,2016-11-11,14.0,1,253.32999999999998
49393533,2021-07-27,14.0,6,368.41999999999996
31590637,2020-07-21,14.0,1,99.15
13023422,2018-10-20,81.0,2,120.25180942272324
5695036,2017-10-05,81.0,1,129.1079305950397
35257601,2020-10-15,81.0,1,366.94
14760621,2019-02-04,14.0,1,227.25
23544312,2019-11-22,13.0,1,533.09
32018666,2020-10-17,14.0,2,407.51
2202539,2016-01-21,81.0,3,291.89
37479941,2021-02-01,14.0,4,386.2
28698305,2020-04-17,81.0,2,70.21000000000001
4422182,2017-05-17,14.0,1,95.88
18376018,2019-05-01,14.0,2,359.66999999999996
11887544,2018-10-15,14.0,2,311.31
42140458,2021-07-10,14.0,1,357.68
10941620,2018-06-06,14.0,1,125.91
17993511,2019-07-27,14.0,8,160.31539482329902
34655425,2020-11-09,14.0,2,90.55
29651985,2020-05-20,14.0,1,57.39
23012082,2020-01-05,81.0,4,347.3
7518501,2018-03-30,14.0,2,51.7140214613189
10813080,2018-06-24,14.0,3,86.43170668732249
23626488,2020-02-23,81.0,1,30.319506877338423
46152932,2021-04-17,14.0,2,86.43505200265545
19817311,2019-08-25,14.0,2,27.39
19528410,2019-10-25,81.0,6,368.25
44900085,2021-06-25,14.0,1,349.48
9259309,2018-06-29,14.0,2,205.72
28803090,2020-06-24,14.0,20,294.83000000000004
45861244,2021-04-16,14.0,1,97.17
1675297,2016-01-13,14.0,1,59.342206555650094
21574271,2019-09-26,13.0,3,485.01
11953413,2018-08-18,14.0,4,488.12
47572194,2021-10-20,14.0,0,115.0
42572629,2021-05-24,14.0,4,548.72
42138120,2021-05-22,14.0,4,266.43
26323381,2019-12-22,14.0,4,226.36394830149834
7957490,2018-01-28,14.0,3,368.8
27661254,2020-02-18,14.0,2,493.09000000000003
46705552,2021-05-28,14.0,3,357.31
2510511,2016-04-28,81.0,1,352.318928788801
11884131,2018-11-13,81.0,2,80.3
24799499,2019-12-25,14.0,2,206.28
12562121,2018-09-14,14.0,2,417.18
13329542,2018-12-28,13.0,5,235.43
10152509,2018-06-15,14.0,4,369.01
10179167,2018-04-05,14.0,9,278.5347852620337
33085723,2020-10-05,14.0,2,206.09
6489948,2018-02-09,81.0,10,451.57
32702269,2020-07-26,14.0,2,234.21
46210609,2021-07-27,14.0,4,361.73
19889360,2019-10-11,13.0,37,1944.0
15996474,2019-06-11,13.0,2,372.28
11108345,2018-06-24,81.0,6,163.72929670221654
30981204,2020-06-25,14.0,1,317.11
20715070,2019-06-22,81.0,1,124.27
30051891,2020-07-18,81.0,3,255.71
15132983,2019-01-24,81.0,1,228.53
49555242,2021-09-24,14.0,3,279.05
25789164,2020-01-07,14.0,1,333.31
10193003,2018-08-22,14.0,8,351.68
29808301,2020-06-17,14.0,2,321.58
12865954,2018-12-26,14.0,12,267.2604718343765
47026931,2021-07-27,14.0,1,65.9546503271682
26920032,2020-06-04,14.0,9,357.40999999999997
44256315,2021-08-19,14.0,3,342.39
13999568,2018-12-21,65.0,1,53.68750631249368
11642690,2018-08-17,14.0,2,195.34
24165053,2020-01-08,14.0,5,352.53
24408569,2020-04-06,14.0,4,198.28582979583584
32896035,2020-10-02,14.0,1,208.23
2807288,2016-11-06,81.0,1,449.77043158861335
9168841,2018-05-02,14.0,5,215.0
6751693,2017-11-01,14.0,1,648.95
49959822,2021-10-27,14.0,2,268.18
49986635,2021-07-05,14.0,1,76.43
23993363,2019-11-17,14.0,1,321.49
13842411,2018-11-23,14.0,2,374.82
38162738,2020-11-12,14.0,2,396.47
43784250,2021-07-02,14.0,1,382.23
30853387,2020-09-30,14.0,8,153.39
33367673,2020-07-18,14.0,1,91.37
32689080,2020-07-30,81.0,16,196.07217425395928
2929112,2016-08-28,14.0,2,173.44058998022413
27470846,2020-04-05,14.0,11,411.6
28519796,2020-08-20,14.0,1,268.69
10635410,2018-08-10,14.0,1,169.12
38753295,2020-12-29,13.0,2,121.00846618199489
32693083,2020-11-13,14.0,1,469.76
46269086,2021-04-21,14.0,4,54.66
40090211,2021-01-15,81.0,4,198.87
46062458,2021-07-09,14.0,3,367.42
16106758,2019-05-10,13.0,1,584.66
34945210,2020-11-12,14.0,4,187.84
26323784,2020-06-03,14.0,1,403.5342559762096
39264755,2021-04-27,14.0,1,144.9193850768654
29450123,2020-08-14,14.0,6,187.69
47241866,2021-08-31,14.0,4,289.37
200481,2013-09-03,14.0,1,70.93
30242238,2020-08-16,14.0,1,52.81
15770543,2019-03-18,14.0,20,179.84634290485081
45530081,2021-06-01,81.0,3,58.1961761482328
17874358,2019-04-04,81.0,2,361.42
12022918,2018-09-04,81.0,1,30.78
43810008,2021-04-11,14.0,2,355.688622754491
26171009,2020-05-15,14.0,1,37.46
38518861,2021-01-04,14.0,4,374.47
42942895,2021-03-15,81.0,1,143.65
12642171,2018-08-07,81.0,2,233.01
41077018,2021-03-14,14.0,12,257.05
13399157,2019-01-31,14.0,1,174.61
38910617,2021-01-07,14.0,5,80.04778264818545
34917621,2020-12-09,14.0,1,316.49
41596572,2021-03-28,14.0,4,272.96000000000004
33181463,2020-07-11,14.0,1,219.23
48303419,2021-09-07,14.0,5,142.51999999999998
13068104,2018-10-03,14.0,10,195.75
7496543,2017-12-10,14.0,2,320.7
20168968,2019-09-26,81.0,2,187.01
30707195,2020-05-29,81.0,4,368.83
45590202,2021-08-22,14.0,1,237.02
44395255,2021-03-12,14.0,3,136.59
42831465,2021-04-27,14.0,1,30.207777354174606
1595220,2015-09-21,81.0,17,584.99
37520380,2021-02-03,14.0,1,429.55
23041161,2019-09-24,14.0,3,301.96
41530015,2021-02-20,81.0,1,121.91072073156059
13717548,2018-10-30,14.0,2,382.47
39424227,2020-12-18,14.0,2,299.47
35086902,2020-10-14,14.0,11,374.3
48852763,2021-09-20,14.0,2,397.77
7331063,2018-01-02,81.0,1,396.18
46490098,2021-07-21,14.0,3,80.09
48863235,2021-09-20,81.0,3,145.82999999999998
20247599,2019-06-14,14.0,6,103.02000000000001
40901206,2021-02-11,14.0,8,433.58000000000004
39722072,2021-01-24,14.0,1,318.24
8030744,2018-01-30,81.0,1,53.40174468416543
8855893,2018-06-29,81.0,2,448.94
12548286,2018-11-07,81.0,1,148.95999999999998
24267296,2019-10-25,14.0,2,78.83453591651988
33202948,2020-10-01,81.0,5,307.53
10433896,2018-07-11,14.0,2,111.63
37986247,2021-02-05,81.0,4,875.16
9111236,2018-06-05,81.0,3,104.05
42445291,2021-04-08,13.0,6,296.12
48206990,2021-06-27,14.0,1,353.3
32089831,2020-09-18,14.0,1,80.61
28764634,2020-05-09,13.0,1,358.18
37489338,2020-10-10,14.0,1,381.55
4671033,2017-03-09,13.0,2,373.90999999999997
39890930,2020-12-02,14.0,18,299.33
15247811,2019-05-14,81.0,2,136.79
6883925,2017-10-16,14.0,2,42.69357421225945
9341997,2018-02-27,81.0,1,434.77
22878080,2019-11-26,14.0,5,183.32999999999998
43423555,2021-07-08,81.0,1,352.41
39388686,2021-01-28,14.0,1,270.29
29061717,2020-06-20,14.0,7,199.0937528159314
6606607,2017-12-23,14.0,6,582.81
13335031,2019-03-05,65.0,1,43.019999999999996
34331444,2020-08-14,81.0,2,187.85
39806028,2021-02-26,14.0,1,144.73
31559313,2020-06-07,81.0,1,154.07127556692367
47649180,2021-07-15,14.0,1,320.57
39183555,2021-04-08,14.0,1,182.94
14569481,2019-02-02,14.0,9,538.62
27985277,2020-06-29,13.0,3,280.53
31391050,2020-08-19,13.0,2,91.1260726993651
42189297,2021-03-27,14.0,4,142.95
45154850,2021-03-28,81.0,11,519.19
22137597,2019-12-22,81.0,1,278.01
9624230,2018-05-20,81.0,7,213.64
31776747,2020-11-14,14.0,4,314.18
39605019,2021-04-10,14.0,4,402.12
25184436,2020-04-30,81.0,10,251.42
23944754,2020-03-14,14.0,9,490.47
46085097,2021-08-22,65.0,1,327.14
14244838,2018-12-31,14.0,4,368.27
21746642,2019-10-21,81.0,3,121.67
14320620,2018-12-15,81.0,4,397.09000000000003
41842219,2021-02-12,14.0,3,217.25
34690422,2020-11-29,14.0,16,102.87
40491614,2021-01-15,14.0,11,444.37
45980540,2021-08-22,81.0,1,127.25
46097621,2021-06-04,14.0,3,375.2
38035254,2021-01-24,81.0,2,139.13986467698584
29172131,2020-06-10,13.0,2,500.65832784726797
23294596,2019-10-08,14.0,1,233.25016272510305
27387938,2020-04-20,14.0,7,296.49
31525336,2020-10-25,14.0,4,150.7
19337466,2019-08-16,81.0,3,158.6886452806134
44000921,2021-08-23,14.0,4,273.12
17193091,2019-06-01,14.0,1,38.54095923349424
16507395,2019-04-11,81.0,7,315.52
33488022,2020-10-07,65.0,1,156.85
16077185,2019-06-13,14.0,1,67.38
37371567,2020-11-13,13.0,0,351.0
20575293,2019-08-24,81.0,2,123.08109206693312
38405923,2021-03-19,14.0,1,38.29
45884263,2021-07-12,14.0,5,426.54
19921664,2019-06-18,14.0,3,65.47
24346800,2019-10-24,14.0,1,106.62
12479632,2018-12-05,81.0,4,109.71324924969848
3397918,2017-01-06,81.0,1,344.9565275697905
24167057,2020-03-23,14.0,7,418.51
7071047,2017-11-15,81.0,1,381.89
43648482,2021-03-25,14.0,2,291.9
33288581,2020-07-29,14.0,8,436.13
23941506,2020-03-22,14.0,3,57.83044737195345
21921590,2019-11-22,81.0,1,328.35
26189137,2019-12-15,14.0,10,518.1826155600386
34890553,2020-08-13,13.0,6,428.44
11328247,2018-09-04,14.0,1,239.12
5536705,2017-06-03,14.0,4,350.42
30364423,2020-10-02,14.0,2,363.98
44788521,2021-07-03,13.0,3,175.32999999999998
33739743,2020-10-10,13.0,1,110.24
31750088,2020-06-07,14.0,1,158.46
32736252,2020-11-05,14.0,4,437.0
36147225,2020-09-11,14.0,4,391.91999999999996
36631472,2021-02-12,14.0,2,136.89
42934853,2021-05-03,81.0,1,321.62
12231509,2018-09-18,14.0,1,97.81
42350604,2021-06-02,14.0,3,353.84
31109822,2020-10-28,14.0,1,60.55
48653971,2021-06-28,81.0,4,56.674312981137554
32557054,2020-08-06,14.0,1,336.51
38339210,2020-12-17,14.0,1,352.32
34054156,2020-11-10,14.0,1,144.41
42981374,2021-07-16,14.0,8,330.82
27146580,2020-04-30,14.0,4,77.02146641661963
14500233,2019-01-01,14.0,2,232.45999999999998
6110340,2017-12-31,81.0,1,542.19
5303251,2017-08-01,14.0,4,446.07
23387352,2019-11-16,14.0,1,220.82
40855415,2021-04-15,14.0,5,327.8
38293740,2021-04-05,14.0,3,119.81
25949102,2019-12-16,14.0,10,74.02000000000001
32065776,2020-11-08,14.0,1,87.35393047319653
28405052,2020-08-13,14.0,5,240.41
12600052,2018-12-31,65.0,1,244.42000000000002
32774425,2020-10-25,14.0,4,102.79
41571637,2021-02-02,14.0,1,281.38
8658187,2018-02-22,14.0,9,397.22
45031010,2021-07-04,81.0,1,285.05885020120536
44970333,2021-07-15,81.0,4,357.05
25815614,2020-03-06,14.0,9,537.79
7933148,2018-05-10,14.0,3,206.39
22136428,2019-11-19,14.0,2,324.35
40067977,2021-05-14,14.0,1,177.67000000000002
32288235,2020-10-29,14.0,12,341.17
21632420,2019-11-18,14.0,2,80.99000000000001
31258096,2020-05-27,81.0,2,92.02000000000001
36311543,2020-11-09,14.0,2,71.2182111170794
9642045,2018-03-23,14.0,1,261.82
33742118,2020-11-03,81.0,6,292.13
18937304,2019-06-05,14.0,13,291.525595166941
11900529,2018-07-06,14.0,10,299.58000000000004
14609262,2018-11-08,14.0,2,132.62652382711488
7011632,2017-11-19,14.0,7,423.06
46615199,2021-08-27,14.0,1,81.98
32337327,2020-11-29,14.0,9,433.44
47018453,2021-09-28,14.0,3,298.35
5965629,2017-09-02,81.0,7,2397.122129624078
44861129,2021-04-22,14.0,1,98.03
46301292,2021-09-26,14.0,2,294.65
17223006,2019-06-07,14.0,4,74.57901167651193
31404257,2020-10-24,81.0,2,143.09290289891788
21326519,2019-12-13,14.0,2,52.89
34389433,2020-07-28,81.0,1,230.26
36276805,2020-12-05,81.0,8,208.70999999999998
1424986,2015-09-27,14.0,1,54.547530332437276
45338223,2021-05-08,14.0,1,368.14
31236532,2020-11-05,14.0,7,638.01
18724761,2019-08-12,14.0,13,162.31908700827174
28356620,2020-04-18,14.0,6,267.61
49526967,2021-10-07,14.0,4,331.42
8623237,2018-03-07,81.0,1,109.1
2754428,2016-06-03,14.0,4,318.46823324630117
16403580,2019-02-04,81.0,1,399.12
2242133,2016-07-06,14.0,1,45.9
44171800,2021-04-23,14.0,2,366.7
23657637,2020-03-11,14.0,5,136.25
34754183,2020-09-18,14.0,2,187.79
6253104,2017-07-30,13.0,4,418.48
32513347,2020-06-27,14.0,1,190.87
37241512,2021-01-08,14.0,3,298.03
2688920,2016-09-13,81.0,5,463.26
23515696,2019-11-12,14.0,2,376.95
49833550,2021-08-24,14.0,1,236.4
34920435,2020-10-17,14.0,1,235.74
42473989,2021-06-04,14.0,1,249.87
45400347,2021-08-08,14.0,2,60.11
20053538,2019-06-04,81.0,2,395.52
43368399,2021-08-03,14.0,2,178.3
4032247,2017-01-27,14.0,7,494.86
29856428,2020-06-17,81.0,1,232.130389064143
34832624,2020-11-27,81.0,4,292.76
32540768,2020-07-24,14.0,1,127.11
31853148,2020-05-27,65.0,1,181.43
26957831,2020-06-26,81.0,5,295.98
33379478,2020-12-21,14.0,1,68.23
4441152,2017-07-05,14.0,2,102.8
46051025,2021-07-07,81.0,4,410.41999999999996
7293384,2018-01-16,14.0,4,50.09590341012337
35897455,2020-09-12,14.0,1,462.3
10249658,2018-05-29,14.0,2,83.98
36565286,2021-03-10,14.0,6,392.99
35361819,2020-12-25,14.0,2,195.16
8761177,2018-03-21,14.0,2,458.14
44836184,2021-04-17,14.0,1,264.93
50061139,2021-11-23,13.0,11,470.05
19065738,2019-09-13,14.0,9,450.04
38585577,2021-02-21,14.0,1,366.72
2698380,2016-08-31,14.0,1,261.9
13705632,2018-10-29,14.0,5,339.67
13893161,2018-12-20,14.0,3,85.15885223024661
5002263,2017-06-01,81.0,2,45.232478128379036
5052215,2017-06-14,14.0,2,180.71
49852358,2021-11-22,13.0,1,85.19
27585606,2020-06-19,81.0,23,446.08000000000004
26277409,2020-05-29,14.0,12,425.67
23084273,2020-03-09,81.0,12,406.51
4001237,2017-01-08,14.0,1,59.229626130514795
34698438,2020-08-13,14.0,2,149.85
9956082,2018-04-06,81.0,1,326.91674893056927
33605570,2020-11-20,14.0,5,104.67
4145485,2017-05-20,14.0,1,346.93
33121563,2020-10-14,14.0,1,296.08
36339192,2020-12-23,14.0,5,374.72
3347374,2017-01-04,14.0,1,127.93
44654385,2021-05-17,14.0,5,320.12
25119868,2019-12-26,14.0,4,342.27714588611576
46763380,2021-09-29,14.0,0,276.0
1951348,2016-03-02,14.0,1,381.11
3609005,2017-03-21,14.0,2,266.51
45207297,2021-04-06,14.0,3,121.64530276507236
21165974,2019-11-21,13.0,3,134.42463898916967
48794362,2021-06-30,14.0,10,737.3199999999999
27008178,2020-02-13,14.0,3,397.00782046922814
21235487,2019-10-17,81.0,1,349.4
41909441,2021-07-03,14.0,2,178.96
30819072,2020-07-24,81.0,1,166.07999999999998
18676615,2019-05-01,14.0,8,658.6600000000001
7756005,2017-12-11,14.0,4,308.35
16029068,2019-06-20,81.0,4,247.94
46414080,2021-08-02,14.0,1,87.52321850726106
44159366,2021-07-23,81.0,2,280.22
49309275,2021-06-16,81.0,1,160.20999999999998
48305657,2021-10-25,81.0,6,483.25
19772257,2019-10-17,14.0,3,395.13
792648,2014-10-03,13.0,1,456.22
43140947,2021-08-07,81.0,4,373.88
43843560,2021-04-11,81.0,2,484.6273291925466
29442833,2020-05-14,14.0,2,158.29
49841512,2021-12-11,81.0,9,117.58
39245320,2021-04-19,81.0,2,53.65107049422485
36641760,2021-02-18,14.0,2,367.95
17840174,2019-06-28,81.0,2,59.679644849721036
36250818,2021-03-10,14.0,2,347.12
26161176,2019-12-14,14.0,2,394.49
451526,2014-05-16,14.0,3,531.89
5186560,2017-07-24,14.0,2,200.31
28230116,2020-03-05,14.0,1,88.25
12998695,2018-12-23,14.0,5,492.24
36029666,2021-03-05,81.0,2,371.53
19250309,2019-08-03,14.0,1,368.65
13937048,2019-01-21,14.0,3,319.55
2502873,2016-04-27,81.0,3,300.85
29459325,2020-04-04,14.0,2,82.75999999999999
46393350,2021-08-29,81.0,1,185.28
13972536,2019-03-19,14.0,1,352.37
32240631,2020-11-11,14.0,2,299.06
9444854,2018-08-14,14.0,1,195.8
33791000,2020-12-03,14.0,19,454.27
19950190,2019-07-09,13.0,10,223.39
37547887,2021-03-09,14.0,4,157.03
5901810,2017-12-24,14.0,4,519.49
21418610,2019-12-06,81.0,10,588.0699999999999
38138633,2020-11-09,14.0,2,326.2
30057268,2020-06-10,81.0,1,176.28
46303050,2021-05-14,14.0,6,212.6887211367673
23560200,2020-02-03,81.0,9,478.35
31407648,2020-09-03,13.0,1,177.51999999999998
25891415,2020-02-09,14.0,9,453.94
22300800,2019-11-27,14.0,2,161.25
15057845,2019-05-04,81.0,4,157.7721225276473
11294256,2018-08-01,14.0,3,261.1399431964885
46659020,2021-09-13,14.0,2,316.24
24672139,2020-03-24,81.0,1,357.28
16687192,2019-07-20,14.0,4,143.5035938359421
49033440,2021-08-08,14.0,1,426.88
9589470,2018-07-04,14.0,2,379.1
5601577,2017-10-29,14.0,1,113.28
34764370,2020-10-22,14.0,1,72.69
4313769,2017-02-19,14.0,1,228.93
32097060,2020-07-06,14.0,5,102.06990534418621
8348214,2018-04-09,81.0,1,83.02000000000001
23370589,2020-02-12,14.0,1,147.67000000000002
34633932,2020-11-03,14.0,2,317.15999999999997
15498694,2019-02-19,13.0,4,53.49
19087775,2019-06-04,14.0,11,314.89
31713643,2020-11-12,14.0,1,134.4
45230143,2021-08-01,14.0,1,363.08
15177112,2019-05-05,14.0,5,393.64
21076349,2019-09-30,14.0,3,153.79
16289547,2019-07-04,14.0,1,72.31
37677182,2021-02-04,14.0,1,416.22
7289133,2017-11-13,14.0,4,162.59748511462507
38476360,2021-03-14,14.0,0,304.0
15382042,2019-01-06,81.0,14,336.33000000000004
20162028,2019-11-25,14.0,11,370.9
33852253,2020-10-29,14.0,3,229.9
4495166,2017-06-06,81.0,1,184.11
33743666,2020-11-03,81.0,3,399.52
22464593,2019-09-11,13.0,11,274.99
6112599,2017-09-11,14.0,9,157.2177331295043
18060453,2019-08-29,81.0,1,301.04
24708208,2020-04-12,14.0,5,465.16999999999996
1422236,2015-10-21,13.0,5,484.6628234347768
12856362,2018-11-12,14.0,5,466.31
38710561,2021-01-08,14.0,4,263.12
13866003,2018-11-03,14.0,22,451.0
49534960,2021-11-11,81.0,1,64.97
9316013,2018-03-09,81.0,2,221.45
24335832,2020-02-21,14.0,4,258.3
14998542,2019-03-19,14.0,2,367.62
17161803,2019-05-19,14.0,2,214.82
49109185,2021-06-15,14.0,1,209.12
21073076,2019-10-02,81.0,2,80.56399329011197
37410197,2020-10-20,14.0,11,766.0699999999999
55455,2012-04-14,56.0,1,152.98
40893985,2021-01-01,14.0,1,325.34
21430945,2019-12-22,14.0,3,157.96
49153325,2021-11-29,14.0,1,202.51999999999998
38084228,2021-01-17,81.0,4,648.96
9263254,2018-05-10,14.0,1,208.57
31605780,2020-06-12,13.0,5,230.44
39336172,2021-03-16,14.0,4,130.47140896184726
20966460,2019-12-26,81.0,12,418.86
37424999,2020-12-06,14.0,6,140.48
282084,2013-09-28,14.0,3,405.89
28412296,2020-04-12,14.0,4,537.78
44505919,2021-03-21,81.0,8,463.47
13749187,2019-03-16,14.0,1,487.1
18332413,2019-06-07,14.0,1,364.02
41027361,2021-03-01,14.0,1,108.13128579161801
17606344,2019-07-30,81.0,6,425.4147982062781
15363728,2019-02-18,14.0,1,303.89
27575341,2020-02-15,14.0,2,163.46
37595286,2021-02-22,81.0,1,68.33038828394592
37406647,2020-12-29,14.0,1,59.56
26874494,2020-04-14,14.0,1,321.86
29405545,2020-04-30,14.0,7,243.71
36372067,2021-01-30,14.0,3,229.66
42157161,2021-07-23,14.0,1,161.17
15434993,2019-05-17,14.0,1,183.05305413909082
24628404,2019-12-13,14.0,2,208.78
3514701,2016-10-21,14.0,1,410.85
1751614,2015-11-21,81.0,5,228.9
34815553,2020-12-08,14.0,3,236.41
46199520,2021-07-05,14.0,7,264.86
5480681,2017-07-25,14.0,1,60.85298730051352
38259953,2021-03-04,14.0,13,283.15999999999997
22458167,2020-01-03,14.0,1,138.49
26519796,2020-02-15,14.0,9,138.7331189710611
5592224,2017-06-25,65.0,7,292.81
30557878,2020-08-20,13.0,4,550.2
42180278,2021-06-06,65.0,1,218.24
10858261,2018-05-13,14.0,2,127.11
35991217,2021-01-31,14.0,1,436.05302962897065
19742542,2019-11-06,14.0,1,40.649586083104865
2847872,2016-06-03,81.0,6,389.94
7575341,2018-03-23,81.0,2,237.36
36556870,2020-10-25,14.0,3,342.64
47966106,2021-06-23,81.0,1,215.94
45378266,2021-05-22,81.0,2,130.32
16295265,2019-03-13,14.0,3,242.51
50177824,2021-07-20,81.0,2,377.58
16743174,2019-02-06,81.0,5,173.06
45837609,2021-04-12,81.0,1,275.90999999999997
42312302,2021-07-21,13.0,2,416.53
1067548,2015-05-19,14.0,1,260.13
28843721,2020-07-04,14.0,20,474.48
39346102,2021-02-25,14.0,9,167.64
46880091,2021-09-16,65.0,1,211.53
7923663,2017-12-17,81.0,1,138.95470315552143
27026838,2020-01-15,14.0,4,205.39
18569973,2019-07-15,14.0,21,443.7129605771708
42224009,2021-04-11,14.0,12,218.01991855958397
2915003,2016-06-14,81.0,2,910.8360635845164
39960378,2021-01-11,14.0,3,31.71736239220902
4179323,2017-06-23,14.0,12,243.3
35325087,2020-11-27,14.0,1,221.87
34230304,2020-11-16,14.0,3,217.12
8200861,2018-02-21,14.0,1,50.96
30045045,2020-06-14,14.0,1,383.4396064856986
42382147,2021-07-25,14.0,1,82.06356116673923
16240343,2019-04-13,65.0,1,324.67
49193237,2021-11-11,14.0,2,401.85
39564201,2021-02-16,81.0,2,364.76
38972516,2021-05-05,14.0,1,279.71
38760710,2021-04-22,14.0,1,158.6
31676052,2020-07-03,81.0,4,340.03
49608881,2021-07-19,81.0,2,136.95999999999998
37887420,2021-03-19,14.0,3,396.84000000000003
27694204,2020-06-27,14.0,2,196.59
42400034,2021-05-09,14.0,1,359.37
26175256,2020-02-10,81.0,4,611.89
18879657,2019-05-19,14.0,6,128.1528475558326
44375752,2021-06-21,81.0,4,538.4
26865139,2020-06-28,14.0,6,240.25
33531194,2020-10-15,14.0,5,86.97999999999999
8678354,2018-03-12,14.0,1,108.93218895880838
37508407,2020-10-12,14.0,2,293.55
10731537,2018-07-10,14.0,2,334.4850279697269
1692342,2015-10-19,14.0,3,98.89
38378084,2021-03-31,14.0,1,320.44
7197032,2018-03-03,14.0,2,132.15
15972010,2019-03-05,81.0,9,172.98
27285402,2020-05-07,81.0,9,134.15431401828315
14980844,2019-02-09,14.0,1,305.6332401118658
42480510,2021-05-21,14.0,4,206.94
33849150,2020-08-07,13.0,3,372.34000000000003
3374585,2016-09-21,81.0,2,224.91
35189446,2020-10-27,14.0,1,210.22
19180284,2019-08-22,14.0,1,461.12347052280313
46058504,2021-05-07,14.0,2,94.45134575569358
24455368,2019-12-14,14.0,2,376.45
3838449,2017-01-27,81.0,12,154.15704745341
34455,2011-05-19,14.0,3,465.89
35717473,2020-09-26,14.0,2,63.59
43183603,2021-05-01,14.0,8,287.01
48945591,2021-12-03,14.0,4,424.24
8090380,2018-01-04,14.0,1,98.86
20271878,2019-08-20,14.0,1,97.83
38508859,2021-03-07,14.0,4,470.29754924230417
31131777,2020-05-31,14.0,6,251.62
48965812,2021-11-14,14.0,2,107.45413716982567
42125010,2021-02-24,81.0,4,467.28
39489758,2021-01-21,14.0,2,249.82
7910706,2018-02-12,14.0,2,109.75
41880693,2021-04-26,14.0,5,337.51
19647286,2019-07-30,65.0,1,159.04
